source_url	parsed_url
https://www.hao123.com	http://sports.sohu.com/
https://www.hao123.com	http://xyx.hao123.com/pic_0_0_1_1223_1.html
https://www.hao123.com	https://www.baidu.com/s?word=%E5%A4%A7%E5%A4%9A%E6%95%B0%E4%BA%BA%E8%BF%98%E4%B8%8D%E7%9F%A5%E9%81%93%E7%9A%84%E7%90%86%E8%B4%A2%E6%96%B9%E6%B3%95&amp;tn=50000015_hao_pg&amp;ie=utf-8
https://www.hao123.com	https://www.baidu.com/s?word=%E8%8B%B1%E9%9B%84%E8%81%94%E7%9B%9F%E6%88%98%E6%96%97%E4%B9%8B%E5%A4%9C&amp;tn=50000015_hao_pg&amp;ie=utf-8
https://www.hao123.com	https://www.baidu.com/s?word=%E5%AE%B6%E9%87%8C%E7%9A%84%E8%BF%99%E7%A7%8D%E7%8E%BB%E7%92%83%E7%93%B6%E5%8D%83%E4%B8%87%E4%B8%8D%E8%A6%81%E4%B8%A2%EF%BC%8C%E7%95%99%E5%9C%A8%E5%AE%B6%E9%87%8C%E7%89%B9%E5%88%AB%E5%80%BC%E9%92%B1&amp;tn=sitehao123_7_pg&amp;ie=utf-8
https://www.hao123.com	http://www.hao123.com/yisiu
https://www.hao123.com	http://xyx.hao123.com/game/598181.html
https://www.hao123.com	http://v.hao123.baidu.com/dianying/33651.htm
https://www.hao123.com	https://game.hao123.com/article/3/2316619
https://www.hao123.com	http://www.qidian.com/
https://www.hao123.com	http://xyx.hao123.com/game/600126.html
https://www.hao123.com	http://www.fang.com
https://www.hao123.com	http://xyx.hao123.com/game/562236.html
https://www.hao123.com	http://soft.hao123.com/soft/appid/690.html
https://www.hao123.com	http://www.miercn.com/
https://www.hao123.com	https://www.baidu.com/s?word=%E4%B8%BA%E4%BF%9D%E5%AE%88700%E5%B9%B4%E7%A7%98%E5%AF%86%20%E8%BF%99%E7%A5%9E%E7%A7%98%E6%9D%91%E5%BA%84%E7%94%B7%E4%B8%8D%E5%A4%96%E5%A8%B6%E5%A5%B3%E4%B8%8D%E5%A4%96%E5%AB%81&amp;tn=sitehao123_7_pg&amp;ie=utf-8
https://www.hao123.com	http://xyx.hao123.com/game/598893.html
https://www.hao123.com	https://www.baidu.com/s?word=%E5%BE%AE%E5%95%86%E5%AE%A2%E6%BA%90&amp;tn=50000056_hao_pg&amp;ie=utf-8
https://www.hao123.com	http://www.cri.cn/
https://www.hao123.com	https://www.haodf.com/
https://www.hao123.com	http://book.hao123.com/store/c0/w0/s0/p1/all.html
https://www.hao123.com	https://www.baidu.com/s?word=%E7%9C%BC%E8%A2%8B%E4%BF%AE%E5%A4%8D&amp;tn=50000018_hao_pg&amp;ie=utf-8
https://www.hao123.com	https://game.hao123.com/
https://www.hao123.com	https://www.baidu.com/s?word=%E7%B2%BE%E9%80%89%E4%BA%8C%E6%89%8B%E8%BD%A6&amp;tn=50000019_hao_pg&amp;ie=utf-8
https://www.hao123.com	http://go.hao123.com/flight?tn=kuzhandh
https://www.hao123.com	https://www.baidu.com/s?word=%E5%AF%92%E5%81%87%E5%86%AC%E4%BB%A4%E8%90%A5&amp;tn=50000020_hao_pg&amp;ie=utf-8
https://www.hao123.com	http://xyx.hao123.com/game/594100.html
https://www.hao123.com	https://www.hao123.com/api/gettop/?t1=1
https://www.hao123.com	http://xyx.hao123.com/game/602570.html
https://www.hao123.com	https://mini.eastday.com/a/190123160920298.html?qid=hao123xh
https://www.hao123.com	https://www.baidu.com/s?word=%E7%BB%9D%E5%9C%B0%E6%B1%82%E7%94%9F%E6%89%8B%E6%B8%B8&amp;tn=50000065_hao_pg&amp;ie=utf-8
https://www.hao123.com	http://www.hao123.com/abouthao123
https://www.hao123.com	http://v.hao123.baidu.com/zongyi/135820.htm
https://www.hao123.com	http://tejia.hao123.com/o/a/jujia
https://www.hao123.com	https://www.baidu.com/s?word=%E7%A5%9E%E4%BB%99%E5%8A%AB&amp;tn=50000185_hao_pg&amp;ie=utf-8
https://www.hao123.com	http://baidu.iqiyi.com/kan/aBDkU?fr=www.hao123.com/bangdan
https://www.hao123.com	https://s.click.taobao.com/63xuLKw
https://www.hao123.com	https://www.baidu.com/s?word=%E8%87%AA%E8%80%83%E6%9C%AC%E7%A7%91&amp;tn=50000020_hao_pg&amp;ie=utf-8
https://www.hao123.com	https://www.hao123.com/api/gettop/?t5=3
https://www.hao123.com	http://www.dianping.com/
https://www.hao123.com	http://www.cankaoxiaoxi.com/
https://www.hao123.com	http://v.hao123.baidu.com/zongyi/17380.htm
https://www.hao123.com	http://xyx.hao123.com/game/492204.html
https://www.hao123.com	https://www.baidu.com/s?word=%E4%B8%BA%E4%BD%95%E7%88%B1%E5%8F%91%E6%9C%8B%E5%8F%8B%E5%9C%88%E7%9A%84%E4%BA%BA%E5%AE%B9%E6%98%93%E7%98%A6%E4%B8%8B%E6%9D%A5?&amp;tn=50000063_hao_pg&amp;ie=utf-8
https://www.hao123.com	https://www.baidu.com/s?word=%E5%AE%B6%E5%85%B7%E6%80%BB%E6%98%AF%E6%93%A6%E5%AE%8C%E5%8F%88%E8%90%BD%E7%81%B0?%E6%95%99%E4%BD%A0%E4%B8%80%E6%8B%9B%E6%90%9E%E5%AE%9A!&amp;tn=sitehao123_7_pg&amp;ie=utf-8
https://www.hao123.com	http://life.hao123.com/jiaotong
https://www.hao123.com	https://www.hao123.com/api/gettop/?t0=4
https://www.hao123.com	http://www.cwl.gov.cn/
https://www.hao123.com	https://www.hao123.com/rili
https://www.hao123.com	https://mini.eastday.com/a/190123111316993.html?qid=hao123xh
https://www.hao123.com	http://v.hao123.baidu.com/dianshi/127321.htm
https://www.hao123.com	http://www.boc.cn
https://www.hao123.com	https://mini.eastday.com/a/190124091657455.html?qid=hao123xh
https://www.hao123.com	http://life.hao123.com/health
https://www.hao123.com	https://www.booking.com/index.html?aid=1337411
https://www.hao123.com	https://www.baidu.com/s?word=%E4%B8%AD%E5%9B%BD%E6%9C%80%E9%9A%BE%E5%8F%96%E5%90%8D%E7%9A%846%E5%A4%A7%E5%A7%93%E6%B0%8F%EF%BC%8C%E5%8F%96%E5%90%8D%E5%B0%B1%E6%98%AF%E9%AA%82%E4%BA%BA&amp;tn=sitehao123_7_pg&amp;ie=utf-8
https://www.hao123.com	https://www.hao123.com/licai
https://www.hao123.com	http://www.baidu.com/more/
https://www.hao123.com	https://mini.eastday.com/a/190123102918506.html?qid=hao123xh
https://www.hao123.com	http://tejia.hao123.com/
https://www.hao123.com	http://sports.cntv.cn/
https://www.hao123.com	http://pic.hao123.com/desktop
https://www.hao123.com	https://www.baidu.com/s?word=IT%E5%85%AC%E5%8F%B8%E6%80%A5%E6%8B%9B%E8%81%8C%E4%BD%8D&amp;tn=50000015_hao_pg&amp;ie=utf-8
https://www.hao123.com	http://v.hao123.baidu.com/zongyi/81141.htm
https://www.hao123.com	https://game.hao123.com/article/4/2325289
https://www.hao123.com	https://www.baidu.com/s?word=%E2%80%9C%E6%97%A0%E9%AA%A8%E9%B8%A1%E7%88%AA%E2%80%9D%E7%AB%9F%E6%98%AF%E5%B7%A5%E4%BA%BA%E7%94%A8%E5%98%B4%E5%95%83%E5%87%BA%E6%9D%A5%E7%9A%84%20%E7%BD%91%E5%8F%8B:%E6%81%B6%E5%BF%83!&amp;tn=sitehao123_7_pg&amp;ie=utf-8
https://www.hao123.com	http://www.hao123.com/mail
https://www.hao123.com	http://www.readnovel.com/
https://www.hao123.com	http://www.ce.cn/
https://www.hao123.com	http://www.baidu.com/s?word=%E8%B5%B5%E4%B8%BD%E9%A2%96%E8%B0%88%E5%A9%9A%E5%A7%BB%E7%94%9F%E6%B4%BB&tn=50000028_hao_pg&ie=utf-8'
https://www.hao123.com	https://www.baidu.com/s?word=%E6%8A%8A%E6%B1%A0%E5%A1%98%E6%B0%B4%E6%8A%BD%E5%B9%B2%E5%90%8E,%E7%AB%9F%E5%8F%91%E7%8E%B0%E4%B8%80%E6%9D%A1%E5%B7%A8%E5%A4%A7%E7%9A%84%E6%80%AA%E9%B1%BC&amp;tn=sitehao123_7_pg&amp;ie=utf-8
https://www.hao123.com	https://www.baidu.com/s?word=%E5%93%AA%E4%B8%AA%E7%90%86%E8%B4%A2%E8%BD%AF%E4%BB%B6%E5%A5%BD&amp;tn=50000015_hao_pg&amp;ie=utf-8
https://www.hao123.com	http://v.hao123.baidu.com/dianying/51415.htm
https://www.hao123.com	http://xyx.hao123.com/game/601141.html
https://www.hao123.com	https://mini.eastday.com/a/190124101436406.html?qid=hao123xh
https://www.hao123.com	https://www.hao123.com/api/ajax?menu=bagua_kp
https://www.hao123.com	http://www.zhibo8.cc/
https://www.hao123.com	https://s.click.taobao.com/Er74zKw
https://www.hao123.com	https://mini.eastday.com/a/190124111439411.html?qid=hao123xh
https://www.hao123.com	http://www.hao123.com/zt/haohuimai2
https://www.hao123.com	https://www.baidu.com/s?word=%E6%97%A7%E6%9C%BA%E6%8D%A2%E6%96%B0&amp;tn=50000017_hao_pg&amp;ie=utf-8
https://www.hao123.com	http://v.hao123.baidu.com/dianshi/2858.htm
https://www.hao123.com	http://lady.163.com/
https://www.hao123.com	http://www.hao123.com/video/wangju/
https://www.hao123.com	http://www.hao123.com/navhtm_navsh
https://www.hao123.com	http://www.hao123.com/manhua
https://www.hao123.com	http://tuijian.hao123.com/
https://www.hao123.com	http://www.cyberpolice.cn/wfjb/
https://www.hao123.com	https://www.hao123.com/mid?from=shoubai&amp;key=8751601843596420570
https://www.hao123.com	http://www.ithome.com/
https://www.hao123.com	http://qzone.qq.com/
https://www.hao123.com	https://s.click.taobao.com/2nDBzKw
https://www.hao123.com	http://www.hao123.com/navhtm_navsx
https://www.hao123.com	http://v.hao123.baidu.com/dianshi/127334.htm
https://www.hao123.com	https://game.hao123.com/article/3/2316101
https://www.hao123.com	http://xyx.hao123.com/game/553380.html
https://www.hao123.com	https://s.click.taobao.com/w0AxLKw
https://www.hao123.com	https://mini.eastday.com/a/190124103246574.html?qid=hao123xh
https://www.hao123.com	http://xyx.hao123.com/game/601167.html
https://www.hao123.com	https://www.alipay.com/
https://www.hao123.com	http://go.hao123.com/train?tn=kuzhan1
https://www.hao123.com	http://tejia.hao123.com/o/a/xingnan
https://www.hao123.com	http://book.hao123.com/
https://www.hao123.com	https://mini.eastday.com/a/190123153955527.html?qid=hao123xh
https://www.hao123.com	http://xyx.hao123.com/game/558836.html
https://www.hao123.com	http://v.hao123.baidu.com/video/news?rid=4517814358953809298
https://www.hao123.com	http://www.eastmoney.com/
https://www.hao123.com	http://xyx.hao123.com/game/602509.html
https://www.hao123.com	https://www.baidu.com/s?word=%E4%BA%8C%E6%89%8B%E5%A5%BD%E8%BD%A6&amp;tn=50000019_hao_pg&amp;ie=utf-8
https://www.hao123.com	http://che.hao123.com/?tn=kuzhan
https://www.hao123.com	http://xyx.hao123.com/pic_0_0_1_1289_1.html
https://www.hao123.com	http://soft.hao123.com/soft/appid/6431.html
https://www.hao123.com	https://www.baidu.com/s?word=%E6%97%A5%E5%8E%86&amp;tn=50000072_hao_pg&amp;ie=utf-8
https://www.hao123.com	http://lady.hao123.com/?tn=zjl
https://www.hao123.com	http://go.hao123.com/train
https://www.hao123.com	http://www.hexun.com/
https://www.hao123.com	http://www.hao123.com/navhtm_navjx
https://www.hao123.com	http://www.mafengwo.cn/
https://www.hao123.com	https://outlook.live.com
https://www.hao123.com	https://www.baidu.com/s?word=%E4%B8%80%E4%BA%BA%E4%B9%8B%E4%B8%8B&amp;tn=50000190_hao_pg&amp;ie=utf-8
https://www.hao123.com	https://www.hao123.com/api/ajax?menu=game_kp
https://www.hao123.com	http://v.hao123.baidu.com/dianshi/109332.htm
https://www.hao123.com	http://mail.qq.com/
https://www.hao123.com	http://www.10086.cn/
https://www.hao123.com	https://map.baidu.com/?third_party=hao123
https://www.hao123.com	https://www.baidu.com/s?word=%E8%80%83%E7%A0%94%E7%9C%9F%E9%A2%98&amp;tn=50000020_hao_pg&amp;ie=utf-8
https://www.hao123.com	http://www.china.com.cn/
https://www.hao123.com	https://www.baidu.com/s?word=%E6%AF%8F%E5%A4%A9%E5%90%836%E7%93%A3%E8%92%9C%E4%B8%80%E6%9C%88%E5%90%8E%E5%8F%91%E7%94%9F%E8%BF%99%E4%BA%8B&amp;tn=sitehao123_7_pg&amp;ie=utf-8
https://www.hao123.com	https://www.baidu.com/s?word=%E5%8E%86%E4%BB%A3%E5%B8%9D%E7%8E%8B%E4%B8%BA%E4%BD%95%E6%8A%8A%E9%83%BD%E5%9F%8E%E5%AE%9A%E5%9C%A8%E5%8C%97%E4%BA%AC?%E7%94%A8%E9%A3%8E%E6%B0%B4%E6%8F%AD%E5%BC%80%E8%B0%9C%E5%9B%A2&amp;tn=sitehao123_7_pg&amp;ie=utf-8
https://www.hao123.com	http://www.10010.com/
https://www.hao123.com	http://report.12377.cn:13225/toreportinputNormal_anis.do
https://www.hao123.com	http://www.jrj.com.cn/
https://www.hao123.com	http://www.baidu.com/s?word=%E7%94%B7%E5%AD%90%E5%B8%A6%E5%BC%A9%E7%AE%AD%E5%9D%90%E7%81%AB%E8%BD%A6&tn=50000028_hao_pg&ie=utf-8'
https://www.hao123.com	http://soft.hao123.com/soft/appid/18788.html
https://www.hao123.com	http://www.yhd.com
https://www.hao123.com	https://www.hao123.com/api/gettop/?t2=3
https://www.hao123.com	http://life.hao123.com/kuaidi
https://www.hao123.com	https://www.hao123.com/api/gettop/?t5=4
https://www.hao123.com	http://video.hao123.baidu.com/zongyi/
https://www.hao123.com	http://www.hao123.com/navhtm_navgd
https://www.hao123.com	http://www.hao123.com/wendang
https://www.hao123.com	http://www.abchina.com/
https://www.hao123.com	javascript:;
https://www.hao123.com	http://www.baidu.com/s?word=%E7%94%9F%E5%83%BB%E5%AD%97%E4%BD%9C%E8%80%85%E5%9B%9E%E5%BA%94%E6%8A%84%E8%A2%AD&amp;tn=sitehao123_10_pg&amp;ie=utf-8
https://www.hao123.com	http://www.qq.com/
https://www.hao123.com	http://xyx.hao123.com/game/596686.html
https://www.hao123.com	https://www.baidu.com/s?word=%E5%AF%BC%E8%87%B4%E8%84%B1%E5%8F%91%E7%9A%84%E5%8E%9F%E5%9B%A0&amp;tn=50000015_hao_pg&amp;ie=utf-8
https://www.hao123.com	https://www.baidu.com/s?word=%E4%B9%BE%E5%9D%A4%E6%88%98%E7%BA%AA&amp;tn=50000016_hao_pg&amp;ie=utf-8
https://www.hao123.com	http://www.bjjubao.org/
https://www.hao123.com	http://www.hao123.com/woman/
https://www.hao123.com	http://xyx.hao123.com/game/595326.html
https://www.hao123.com	https://www.baidu.com/s?word=%E7%BA%A7%E4%BC%9A%E8%AE%A1%E8%AF%81%E6%8A%A5%E5%90%8D%E5%85%A5%E5%8F%A3&amp;tn=50000015_hao_pg&amp;ie=utf-8
https://www.hao123.com	https://www.baidu.com/s?word=%E7%A7%A6%E5%A7%8B%E7%9A%87%E9%99%B5%E6%B0%B4%E9%93%B6%E4%B9%8B%E8%B0%9C%E7%BB%88%E4%BA%8E%E7%A0%B4%E8%A7%A3+%E7%9C%9F%E7%9B%B8%E8%83%8C%E5%90%8E%E7%AB%9F%E7%84%B6%E6%9A%97%E8%97%8F%E6%83%8A%E5%A4%A9%E7%A7%98%E5%AF%86&amp;tn=sitehao123_7_pg&amp;ie=utf-8
https://www.hao123.com	https://www.baidu.com/s?word=%E8%AF%B8%E8%91%9B%E4%BA%AE%E4%B8%BA%E4%BD%95%E5%A8%B6%E4%B8%91%E5%A5%B3%E4%B8%BA%E5%A6%BB%E7%9A%84%E9%9A%90%E6%83%85&amp;tn=sitehao123_7_pg&amp;ie=utf-8
https://www.hao123.com	http://www.hao123.com/navhtm_navgx
https://www.hao123.com	http://www.xiami.com/
https://www.hao123.com	http://www.mgtv.com/
https://www.hao123.com	https://www.hao123.com/mid?from=shoubai&amp;key=9068802314000297598
https://www.hao123.com	https://s.click.taobao.com/JREwLKw
https://www.hao123.com	https://www.baidu.com/s?word=%E7%89%B9%E4%BB%B7%E6%9C%BA%E7%A5%A8%E7%BD%91%E7%AB%99&amp;tn=50000015_hao_pg&amp;ie=utf-8
https://www.hao123.com	https://mini.eastday.com/a/190123100808939.html?qid=hao123xh
https://www.hao123.com	https://www.taobao.com/
https://www.hao123.com	https://gss0.bdstatic.com
https://www.hao123.com	http://music.hao123.com/
https://www.hao123.com	https://www.baidu.com/s?word=%E8%B4%B5%E5%B7%9E%E5%86%9C%E6%B0%91%E6%8A%93%E5%88%B02%E5%85%AC%E6%96%A4%E4%BA%94%E6%AD%A5%E8%9B%87%E6%B3%A1%E9%85%92,%20%E6%AD%A3%E5%B8%B8%E8%9B%87%E5%9C%A8%E9%85%92%E9%87%8C%E9%9D%A2%E8%83%BD%E6%B4%BB%E4%B8%80%E5%B9%B4%E4%BB%A5%E4%B8%8A&amp;tn=sitehao123_7_pg&amp;ie=utf-8
https://www.hao123.com	https://www.suning.com/?utm_source=hao123&amp;utm_medium=cnxhic2
https://www.hao123.com	https://www.baidu.com/s?word=%E4%B8%A4%E4%B8%AA%E4%BA%BA%E5%9C%A8%E4%B8%80%E8%B5%B7%E7%9A%84%E6%97%B6%E9%97%B4%E9%95%BF%E4%BA%86%E4%B8%BA%E4%BB%80%E4%B9%88%E6%9C%89%E5%A4%AB%E5%A6%BB%E7%9B%B8%EF%BC%9F&amp;tn=50000063_hao_pg&amp;ie=utf-8
https://www.hao123.com	https://tuijian.hao123.com/hotrank
https://www.hao123.com	http://moe.hao123.com
https://www.hao123.com	https://www.baidu.com/s?word=%E5%A5%B3%E4%BA%BA%E7%94%9F%E5%AD%A9%E5%AD%90%E4%B8%BA%E5%95%A5%E8%A6%81%E8%BA%BA%E7%9D%80,%20%E8%80%8C%E4%B8%8D%E6%98%AF%E7%AB%99%E7%9D%80,%20%E8%B9%B2%E7%9D%80?&amp;tn=sitehao123_7_pg&amp;ie=utf-8
https://www.hao123.com	https://www.baidu.com/s?word=%E6%96%B0%E4%BA%BA%E7%90%86%E8%B4%A2%E9%A2%86%E7%BA%A2%E5%8C%85&amp;tn=50000015_hao_pg&amp;ie=utf-8
https://www.hao123.com	https://www.baidu.com/s?word=%E4%B8%80%E6%89%8B%E8%B4%A7%E6%BA%90&amp;tn=50000056_hao_pg&amp;ie=utf-8
https://www.hao123.com	https://s.click.taobao.com/bPZArIw
https://www.hao123.com	http://soft.hao123.com
https://www.hao123.com	http://top.baidu.com/buzz?b=1
https://www.hao123.com	https://www.baidu.com/s?word=%E7%BB%99%E6%AD%BB%E5%88%91%E7%8A%AF%E7%9A%84%E6%9C%80%E5%90%8E%E4%B8%80%E7%A2%97%E9%A5%AD,%E9%83%BD%E6%94%BE%E5%85%A5%E4%B8%80%E5%9D%97%E7%94%9F%E8%82%89,%E6%9C%89%E4%BB%80%E4%B9%88%E5%AF%93%E6%84%8F%E5%90%97?&amp;tn=sitehao123_7_pg&amp;ie=utf-8
https://www.hao123.com	http://life.hao123.com/jiaotong/?tn=kuzhan_site
https://www.hao123.com	http://xyx.hao123.com/game/594085.html
https://www.hao123.com	http://xyx.hao123.com/game/596718.html
https://www.hao123.com	https://www.baidu.com/s?word=%E5%B0%8F%E4%BC%99%E7%94%A8%E8%BF%99%E6%96%B9%E6%B3%95%E5%9C%A8%E6%B5%B7%E8%BE%B9%E6%8D%89%E8%9B%8F%E5%AD%90%EF%BC%8C%E7%99%BE%E5%8F%91%E7%99%BE%E4%B8%AD%EF%BC%8C%E5%A4%AA%E7%A5%9E%E5%A5%87%E4%BA%86&amp;tn=sitehao123_7_pg&amp;ie=utf-8
https://www.hao123.com	http://tuijian.hao123.com/domestic
https://www.hao123.com	http://www.baidu.com/s?word=%E6%97%A5%E6%9C%AC%E6%B5%81%E6%84%9F%E5%A4%A7%E7%88%86%E5%8F%91&tn=50000028_hao_pg&ie=utf-8'
https://www.hao123.com	https://www.hao123.com/api/ajax?menu=news_kp
https://www.hao123.com	http://xyx.hao123.com/game/600523.html
https://www.hao123.com	https://www.baidu.com/s?word=NBA&amp;tn=50000014_hao_pg&amp;ie=utf-8
https://www.hao123.com	http://www.xiachufang.com/
https://www.hao123.com	http://v.hao123.baidu.com/dianying/223531.htm
https://www.hao123.com	http://xyx.hao123.com/game/47321.html
https://www.hao123.com	http://v.hao123.baidu.com/dianshi/
https://www.hao123.com	http://redirect.simba.taobao.com/rd?c=un&amp;w=bd&amp;f=https%3A%2F%2Fai.taobao.com%2F%3Fpid%3Dmm_26632322_6858406_121586238&amp;k=3e8e7ae3f29b7029&amp;p=mm_26632322_6858406_121586238
https://www.hao123.com	https://www.baidu.com/s?word=%E5%B1%A0%E9%BE%99%E8%8D%A3%E8%80%80&amp;tn=50000016_hao_pg&amp;ie=utf-8
https://www.hao123.com	http://www.hao123.com/menu
https://www.hao123.com	http://xyx.hao123.com
https://www.hao123.com	http://www.baidu.com/s?word=%E4%B8%8A%E6%B5%B7%E5%A4%A9%E6%B0%94&amp;tn=50000069_hao_pg&amp;ie=utf-8
https://www.hao123.com	http://tejia.hao123.com/o/a/shengxianchaoshi
https://www.hao123.com	https://www.baidu.com/s?word=%E5%93%AA%E4%B8%AA%E7%89%8C%E5%AD%90%E7%9C%BC%E9%9C%9C%E5%A5%BD%E7%94%A8&amp;tn=50000015_hao_pg&amp;ie=utf-8
https://www.hao123.com	https://mini.eastday.com/a/190123103643558.html?qid=hao123xh
https://www.hao123.com	http://www.youku.com/
https://www.hao123.com	http://www.cnfol.com/
https://www.hao123.com	https://www.baidu.com/s?word=%E9%AD%94%E5%9F%9F%E6%B0%B8%E6%81%92&amp;tn=50000016_hao_pg&amp;ie=utf-8
https://www.hao123.com	https://www.baidu.com/s?word=%E7%89%B9%E4%BB%B7%E5%87%BA%E6%B8%B8%E7%BA%BF%E8%B7%AF&amp;tn=50000015_hao_pg&amp;ie=utf-8
https://www.hao123.com	http://xyx.hao123.com/
https://www.hao123.com	https://mini.eastday.com/a/n190202141552987.html?qid=hao123tj
https://www.hao123.com	https://www.hao123.com/
https://www.hao123.com	http://map.baidu.com/fwmap/zt/traffic/index.html
https://www.hao123.com	http://www.hao123.com/bank
https://www.hao123.com	https://www.baidu.com/s?word=%E4%BA%8C%E6%89%8B%E6%88%BF%E6%80%A5%E5%94%AE&amp;tn=50000019_hao_pg&amp;ie=utf-8
https://www.hao123.com	https://www.baidu.com/s?word=%E5%91%BD%E9%87%8C%E7%9A%84%E5%85%AB%E5%A4%A7%E8%B4%A5%E7%9B%B8%20%E5%8D%83%E4%B8%87%E5%88%AB%E5%8E%BB%E6%B2%BE%EF%BC%81&amp;tn=sitehao123_7_pg&amp;ie=utf-8
https://www.hao123.com	https://mini.eastday.com/a/190124104125416.html?qid=hao123xh
https://www.hao123.com	https://mini.eastday.com/a/190124173433672.html?qid=hao123xh
https://www.hao123.com	http://news.sohu.com/
https://www.hao123.com	http://www.baidu.com/s?word=+%E6%9E%97%E4%BF%8A%E6%9D%B0%E4%B8%8D%E6%80%A5%E6%88%90%E5%AE%B6&tn=50000028_hao_pg&ie=utf-8'
https://www.hao123.com	http://www.qstheory.cn/
https://www.hao123.com	http://v.baidu.com/watch/7964407428715189877.html?fr=www.hao123.com/bangdan
https://www.hao123.com	http://mail.10086.cn/
https://www.hao123.com	https://www.baidu.com/s?word=%E5%90%8D%E4%BC%81%E6%8B%9B%E8%81%98&amp;tn=50000020_hao_pg&amp;ie=utf-8
https://www.hao123.com	http://www.hao123.com/zt/mhxy
https://www.hao123.com	http://www.hao123.com/video
https://www.hao123.com	http://www.boc.cn/
https://www.hao123.com	http://xyx.hao123.com/game/599811.html
https://www.hao123.com	https://www.baidu.com/s?word=%E8%87%AA%E8%80%83%E6%9C%AC%E7%A7%91&amp;tn=50000015_hao_pg&amp;ie=utf-8
https://www.hao123.com	https://www.baidu.com/s?word=%E8%8D%92%E9%87%8E%E8%A1%8C%E5%8A%A8&amp;tn=50000155_hao_pg&amp;ie=utf-8
https://www.hao123.com	https://www.baidu.com/s?word=%E7%BE%8E%E5%A5%B3%E7%A7%80%E5%9C%BA&amp;tn=50000017_hao_pg&amp;ie=utf-8
https://www.hao123.com	http://www.mogujie.com/
https://www.hao123.com	https://www.baidu.com/s?word=%E6%9C%88%E7%BB%8F%E4%B8%8D%E8%B0%83&amp;tn=50000015_hao_pg&amp;ie=utf-8
https://www.hao123.com	http://www.zhenai.com/
https://www.hao123.com	http://www.hao123.com/haoserver/jianfanzh.htm
https://www.hao123.com	https://www.baidu.com/s?word=%E5%8E%8B%E8%BD%B4%E6%98%AF%E5%80%92%E6%95%B0%E7%AC%AC%E4%BA%8C%E8%80%8C%E4%B8%8D%E6%98%AF%E5%80%92%E6%95%B0%E7%AC%AC%E4%B8%80%EF%BC%9F&amp;tn=50000063_hao_pg&amp;ie=utf-8
https://www.hao123.com	http://www.hao123.com/map
https://www.hao123.com	http://www.hao123.com/vr
https://www.hao123.com	http://xyx.hao123.com/game/596687.html
https://www.hao123.com	http://xyx.hao123.com/game/601964.html
https://www.hao123.com	http://xyx.hao123.com/pic_0_0_1_655_1.html
https://www.hao123.com	http://shouji.hao123.com
https://www.hao123.com	http://www.hao123.com/zhiye
https://www.hao123.com	https://fanyi.baidu.com/
https://www.hao123.com	http://xyx.hao123.com/game/598898.html
https://www.hao123.com	https://mini.eastday.com/a/190125101723982.html?qid=hao123xh
https://www.hao123.com	http://video.hao123.baidu.com/dongman/
https://www.hao123.com	http://jump.luna.58.com/s?spm=b-31580022738699-me-f-862&amp;ch=mingzhan
https://www.hao123.com	http://life.hao123.com/?searchTab=waimai
https://www.hao123.com	http://life.hao123.com/info
https://www.hao123.com	https://www.booking.com/index.zh-cn.html?aid=1310341
https://www.hao123.com	http://xyx.hao123.com/game/305267.html
https://www.hao123.com	http://tejia.hao123.com/?tn=kzdb 
https://www.hao123.com	https://www.hao123.com/api/gettop/?t1=2
https://www.hao123.com	http://dl.hao123.com/waphao123/n_apk/hao1231019956s.apk
https://www.hao123.com	http://www.hao123.com/edu
https://www.hao123.com	http://www.mayi.com/
https://www.hao123.com	http://www.hao123.com/zt/wuxia
https://www.hao123.com	https://www.baidu.com/s?word=1608%E5%85%83,%E4%B9%8C%E9%95%87%E5%91%A8%E5%BA%846%E6%97%A5%E6%B8%B8&amp;tn=50000015_hao_pg&amp;ie=utf-8
https://www.hao123.com	https://mini.eastday.com/a/190124115400749.html?qid=hao123xh
https://www.hao123.com	https://www.hao123.com/mid?from=shoubai&amp;key=18135611867538475896
https://www.hao123.com	http://www.lianjia.com/
https://www.hao123.com	https://www.baidu.com/s?word=%E8%82%9D%E7%99%8C%E7%9A%84%E7%BD%AA%E9%AD%81%E7%A5%B8%E9%A6%96%E4%B8%8D%E6%98%AF%E5%96%9D%E9%85%92%E8%80%8C%E6%98%AF%E5%AE%83&amp;tn=sitehao123_7_pg&amp;ie=utf-8
https://www.hao123.com	https://www.baidu.com/s?word=%E5%B0%8F%E9%B8%9F%E4%BE%9D%E4%BA%BA%E6%9C%80%E6%97%A9%E6%98%AF%E7%94%A8%E6%9D%A5%E5%BD%A2%E5%AE%B9%E7%94%B7%E6%80%A7%E7%9A%84%EF%BC%9F&amp;tn=50000063_hao_pg&amp;ie=utf-8
https://www.hao123.com	http://game.hao123.com/base/detail?gid=687
https://www.hao123.com	http://soft.hao123.com/soft/appid/36743.html
https://www.hao123.com	https://www.baidu.com/s?word=%E4%BA%BA%E6%B0%94%E6%99%AF%E7%82%B9%E6%8E%A8%E8%8D%90&amp;tn=50000015_hao_pg&amp;ie=utf-8
https://www.hao123.com	http://y.qq.com
https://www.hao123.com	http://www.people.com.cn/
https://www.hao123.com	http://www.hao123.com/aihao
https://www.hao123.com	http://go.hao123.com/flight
https://www.hao123.com	http://xyx.hao123.com/game/301869.html
